-5,3.5253200294
-4.9,5.3615746773
-4.8,11.4287046546
-4.7,-80.7189800995
-4.6,-8.9164283677
-4.5,-4.7439275356
-4.4,-3.2538010008
-4.3,-2.4950151469
-4.2,-2.0397306071
-4.1,-1.7396630742
-4.0,-1.5298856585
-3.9,-1.3775389248
-3.8,-1.2642741130
-3.7,-1.1791061958
-3.6,-1.1151275279
-3.5,-1.0678550441
-3.4,-1.0343420275
-3.3,-1.0126789737
-3.2,-1.0017081327
-3.1,-1.0008655986
-3.0,-1.0101086624
-2.9,-1.0299104852
-2.8,-1.0613206221
-2.7,-1.1061064220
-2.6,-1.1670126373
-2.5,-1.2482156445
-2.4,-1.3561276329
-2.3,-1.5008794703
-2.2,-1.6992321102
-2.1,-1.9808016740
-2.0,-2.4029979418
-1.9,-3.0932021717
-1.8,-4.4013679628
-1.7,-7.7612942548
-1.6,-34.2471383091
-1.5,14.1368332363
-1.4,5.8834901852
-1.3,3.7383341079
-1.2,2.7597036354
-1.1,2.2046043956
-1.0,1.8508157035
-0.9,1.6087258060
-0.8,1.4353241983
-0.7,1.3074592551
-0.6,1.2116283217
-0.5,1.1394939298
-0.4,1.0857044331
-0.3,1.0467516006
-0.2,1.0203388427
-0.1,1.0050209136
0.0,1.0000000000
0.1,1.0050209136
0.2,1.0203388427
0.3,1.0467516006
0.4,1.0857044331
0.5,1.1394939298
0.6,1.2116283217
0.7,1.3074592551
0.8,1.4353241983
0.9,1.6087258060
1.0,1.8508157035
1.1,2.2046043956
1.2,2.7597036354
1.3,3.7383341079
1.4,5.8834901852
1.5,14.1368332363
1.6,-34.2471383091
1.7,-7.7612942548
1.8,-4.4013677690
1.9,-3.0932021717
2.0,-2.4029979418
2.1,-1.9808016740
2.2,-1.6992321102
2.3,-1.5008794703
2.4,-1.3561276329
2.5,-1.2482156445
2.6,-1.1670126373
2.7,-1.1061064220
2.8,-1.0613206221
2.9,-1.0299104852
3.0,-1.0101086624
3.1,-1.0008655986
3.2,-1.0017081327
3.3,-1.0126789737
3.4,-1.0343420275
3.5,-1.0678550441
3.6,-1.1151275279
3.7,-1.1791061958
3.8,-1.2642741130
3.9,-1.3775389248
4.0,-1.5298856585
4.1,-1.7396630742
4.2,-2.0397306071
4.3,-2.4950151469
4.4,-3.2538010008
4.5,-4.7439275356
4.6,-8.9164283677
4.7,-80.7189800995
4.8,11.4287046546
4.9,5.3615746773
5.0,3.5253200294
